        Date        , GPU Clock [MHz] , Memory Clock [MHz] , VCE Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Memory Temperature [°C] , GPU VRM Temperature [°C] , SOC VRM Temperature [°C] , Mem VRM Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2021-03-31 14:58:50 ,          26.0   ,            172.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.5   ,                  2648   ,
2021-03-31 14:58:51 ,          26.0   ,            174.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.3   ,                  2647   ,
2021-03-31 14:58:52 ,          26.0   ,            174.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.8313   ,               31.3   ,                  2648   ,
2021-03-31 14:58:53 ,          26.0   ,            172.0   ,          33.0   ,               33.0   ,                          32.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.4   ,                  2647   ,
2021-03-31 14:58:54 ,          26.0   ,            171.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.8   ,                  2647   ,
2021-03-31 14:58:55 ,          26.0   ,            172.0   ,          33.0   ,               33.0   ,                          32.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.8   ,                  2647   ,
2021-03-31 14:58:56 ,          26.0   ,            172.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.8313   ,               31.8   ,                  2647   ,
2021-03-31 14:58:57 ,          26.0   ,            174.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               31.6   ,                  2647   ,
2021-03-31 14:58:58 ,          26.0   ,            178.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               40.6   ,                  2648   ,
2021-03-31 14:58:59 ,          26.0   ,            176.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          0   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               39.1   ,                  2648   ,
2021-03-31 14:59:00 ,          26.0   ,            175.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          1   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               37.5   ,                  2648   ,
2021-03-31 14:59:01 ,          26.0   ,            176.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          1   ,                        221   ,                       69   ,                   5.0   , 0.7813   ,               36.0   ,                  2647   ,
2021-03-31 14:59:02 ,          26.0   ,            174.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          1   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               34.4   ,                  2648   ,
2021-03-31 14:59:03 ,          26.0   ,            174.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   35.0   ,              26   ,                   0   ,          1   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               33.0   ,                  2648   ,
2021-03-31 14:59:04 ,          26.0   ,            177.0   ,          33.0   ,               33.0   ,                          33.0   ,                  36.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          7   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               32.0   ,                  2648   ,
2021-03-31 14:59:05 ,          26.0   ,            173.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          8   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.9   ,                  2648   ,
2021-03-31 14:59:06 ,          26.0   ,            173.0   ,          33.0   ,               33.0   ,                          33.0   ,                  37.0   ,                   33.0   ,                   33.0   ,                   36.0   ,              26   ,                   0   ,          5   ,                        221   ,                       69   ,                   4.0   , 0.7813   ,               31.5   ,                  2648   ,
